trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr,unique_id,unique_reserve
FP_2015_BS_01_EXM_001,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_001,2958,24.0,-76.0,SBU,31/05/2015,14:31:00,16:07:00,26,Yellow round ray,Urobatis jamaicensis,Urotrygonidae,Ray,small_ray,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_001.mp4,,,NA,1,1,1,11,bonito,FALSE,,NA,9,Open,0.8756,2.1,0,0,0,0,0,0,0,0,0,0,11,0,0,66,11,0,11,0,102275,3702033,NA,NA,NA,3599758,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.57693125,378188.0847,409491.2628,0.082771455,14,FP_2015_BS_01_EXM_001,Exuma Cays
FP_2015_BS_01_EXM_020,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_020,2977,24.0,-76.0,SBU,2/06/2015,11:39:00,13:14:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,2,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_020.mp4,,,NA,1,1,1,10.5,bonito,FALSE,,NA,7,Open,0.9003,1.0833,0,0,0,33,0,0,0,0,0,0,16,0,0,16,0,0,33,0,59700,3659119,NA,NA,NA,3599419,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,379397.0631,408935.0159,0.077854986,11,FP_2015_BS_01_EXM_020,Exuma Cays
FP_2015_BS_01_EXM_020,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_020,2977,24.0,-76.0,SBU,2/06/2015,11:39:00,13:14:00,23,Nurse shark,Ginglymostoma cirratum,Ginglymostomatidae,Shark,benthic_rover,2,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_020.mp4,,,NA,1,1,1,10.5,bonito,FALSE,,NA,7,Open,0.9003,1.0833,0,0,0,33,0,0,0,0,0,0,16,0,0,16,0,0,33,0,59700,3659119,NA,NA,NA,3599419,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,379397.0631,408935.0159,0.077854986,11,FP_2015_BS_01_EXM_020,Exuma Cays
FP_2015_BS_01_EXM_021,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_021,2978,24.0,-76.0,SBU,1/06/2015,14:13:00,15:58:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_021.mp4,,,NA,1,1,1,17.3,bonito,FALSE,,NA,10,Open,0.6667,1.7778,0,0,0,22,0,0,0,0,0,0,33,0,0,33,0,0,11,0,76868,3676329,NA,NA,NA,3599461,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.102241667,378490.6965,409243.4646,0.081251054,14,FP_2015_BS_01_EXM_021,Exuma Cays
FP_2015_BS_01_EXM_022,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_022,2979,24.0,-76.0,SBU,1/06/2015,14:03:00,15:50:00,9999,,,,,,0,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_022.mp4,,,NA,1,1,1,9.7,bonito,FALSE,,NA,9,Open,0.3162,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,130264,3730068,NA,NA,NA,3599804,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.102241667,378480.2873,409070.5097,0.080823819,14,FP_2015_BS_01_EXM_022,Exuma Cays
FP_2015_BS_01_EXM_023,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_023,2980,24.0,-76.0,SBU,2/06/2015,9:17:00,10:57:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_023.mp4,,,NA,1,1,1,18.7,bonito,FALSE,,NA,9,Open,1.5736,0.8571,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,139971,3739477,NA,NA,NA,3599506,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,378153.9886,407750.0374,0.078264542,9,FP_2015_BS_01_EXM_023,Exuma Cays
FP_2015_BS_01_EXM_024,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_024,2981,24.0,-76.0,SBU,1/06/2015,13:53:00,15:43:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,2,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_024.mp4,,,NA,1,1,1,9.4,bonito,FALSE,,NA,9,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,130990,3730544,NA,NA,NA,3599554,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.102241667,378514.6346,409038.7572,0.080641856,13,FP_2015_BS_01_EXM_024,Exuma Cays
FP_2015_BS_01_EXM_025,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_025,2982,24.0,-76.0,SBU,31/05/2015,10:26:00,12:04:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,4,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_025.mp4,,,NA,1,1,1,9.2,bonito,FALSE,,NA,9,Open,0.414,0.2,0,0,0,85,0,0,0,0,0,0,0,0,0,14,0,0,0,0,160865,3760537,NA,NA,NA,3599672,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.57693125,378290.9531,409369.0344,0.082153911,10,FP_2015_BS_01_EXM_025,Exuma Cays
FP_2015_BS_01_EXM_025,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_025,2982,24.0,-76.0,SBU,31/05/2015,10:26:00,12:04:00,23,Nurse shark,Ginglymostoma cirratum,Ginglymostomatidae,Shark,benthic_rover,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_025.mp4,,,NA,1,1,1,9.2,bonito,FALSE,,NA,9,Open,0.414,0.2,0,0,0,85,0,0,0,0,0,0,0,0,0,14,0,0,0,0,160865,3760537,NA,NA,NA,3599672,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.57693125,378290.9531,409369.0344,0.082153911,10,FP_2015_BS_01_EXM_025,Exuma Cays
FP_2015_BS_01_EXM_026,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_026,2983,24.0,-76.0,SBU,1/06/2015,11:57:00,13:30:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,3,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_026.mp4,,,NA,1,1,1,13.5,bonito,FALSE,,NA,9,Open,1.1353,0.8,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,60,0,145734,3745415,NA,NA,NA,3599681,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.102241667,378370.3447,408763.8048,0.080327279,11,FP_2015_BS_01_EXM_026,Exuma Cays
FP_2015_BS_01_EXM_027,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_027,2984,24.0,-76.0,SBU,31/05/2015,10:11:00,11:54:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_027.mp4,,,NA,1,1,1,11.7,bonito,FALSE,,NA,9,Open,1.169,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,68106,3668635,NA,NA,NA,3600529,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.57693125,378403.6327,409397.3478,0.081906495,10,FP_2015_BS_01_EXM_027,Exuma Cays
FP_2015_BS_01_EXM_027,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_027,2984,24.0,-76.0,SBU,31/05/2015,10:11:00,11:54:00,23,Nurse shark,Ginglymostoma cirratum,Ginglymostomatidae,Shark,benthic_rover,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_027.mp4,,,NA,1,1,1,11.7,bonito,FALSE,,NA,9,Open,1.169,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,68106,3668635,NA,NA,NA,3600529,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.57693125,378403.6327,409397.3478,0.081906495,10,FP_2015_BS_01_EXM_027,Exuma Cays
FP_2015_BS_01_EXM_029,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_029,2986,24.0,-76.0,SBU,2/06/2015,9:31:00,11:07:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,2,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_029.mp4,,,NA,1,1,1,12.7,bonito,FALSE,,NA,9,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,94164,3694052,NA,NA,NA,3599888,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,378567.85,408136.9467,0.078107786,9,FP_2015_BS_01_EXM_029,Exuma Cays
FP_2015_BS_01_EXM_030,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_030,2987,24.0,-76.0,SBU,1/06/2015,11:29:00,13:03:00,26,Yellow round ray,Urobatis jamaicensis,Urotrygonidae,Ray,small_ray,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_030.mp4,,,NA,1,1,1,21.5,bonito,FALSE,,NA,9,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,69829,3669586,NA,NA,NA,3599757,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,378046.709,408013.096,0.079266361,11,FP_2015_BS_01_EXM_030,Exuma Cays
FP_2015_BS_01_EXM_030,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_030,2987,24.0,-76.0,SBU,1/06/2015,11:29:00,13:03:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,2,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_030.mp4,,,NA,1,1,1,21.5,bonito,FALSE,,NA,9,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,69829,3669586,NA,NA,NA,3599757,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,378046.709,408013.096,0.079266361,11,FP_2015_BS_01_EXM_030,Exuma Cays
FP_2015_BS_01_EXM_030,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_030,2987,24.0,-76.0,SBU,1/06/2015,11:29:00,13:03:00,23,Nurse shark,Ginglymostoma cirratum,Ginglymostomatidae,Shark,benthic_rover,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_030.mp4,,,NA,1,1,1,21.5,bonito,FALSE,,NA,9,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,69829,3669586,NA,NA,NA,3599757,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,378046.709,408013.096,0.079266361,11,FP_2015_BS_01_EXM_030,Exuma Cays
FP_2015_BS_01_EXM_031,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_031,2988,24.0,-76.0,SBU,2/06/2015,11:32:00,13:08:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_031.mp4,,,NA,1,1,1,18.1,bonito,FALSE,,NA,9,Open,0.8756,0.9,0,0,0,40,0,0,0,0,0,0,0,0,0,10,0,0,50,0,130724,3730854,NA,NA,NA,3600130,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,379118.7815,408658.4523,0.077916664,11,FP_2015_BS_01_EXM_031,Exuma Cays
FP_2015_BS_01_EXM_032,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_032,2989,24.0,-76.0,SBU,2/06/2015,11:48:00,13:21:00,28,Southern stingray,Hypanus americanus,Dasyatidae,Ray,large_ray,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_032.mp4,,,NA,1,1,1,9.1,bonito,FALSE,,NA,9,Open,1.0541,1,0,0,0,10,0,0,0,0,0,0,0,0,0,40,0,0,50,0,57799,3657058,NA,NA,NA,3599259,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.25125625,379734.3437,409239.6128,0.077699764,11,FP_2015_BS_01_EXM_032,Exuma Cays
FP_2015_BS_01_EXN_001,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_001,2990,24.0,-76.0,SBU,2/06/2015,13:48:00,15:33:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_001.mp4,,,NA,1,1,1,13.9,bonito,FALSE,,NA,9,Open,0.8433,0.6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,80,0,175643,3775069,NA,NA,NA,3599426,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,382140.1534,411650.024,0.077222638,13,FP_2015_BS_01_EXN_001,Exuma Cays
FP_2015_BS_01_EXN_002,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_002,2991,24.0,-76.0,SBU,2/06/2015,13:54:00,15:37:00,28,Southern stingray,Hypanus americanus,Dasyatidae,Ray,large_ray,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_002.mp4,,,NA,1,1,1,24.1,bonito,FALSE,,NA,9,Open,1.3634,1.2308,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,61,0,78416,3678834,NA,NA,NA,3600418,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,382734.7717,412253.9419,0.077126962,13,FP_2015_BS_01_EXN_002,Exuma Cays
FP_2015_BS_01_EXN_002,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_002,2991,24.0,-76.0,SBU,2/06/2015,13:54:00,15:37:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_002.mp4,,,NA,1,1,1,24.1,bonito,FALSE,,NA,9,Open,1.3634,1.2308,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,61,0,78416,3678834,NA,NA,NA,3600418,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,382734.7717,412253.9419,0.077126962,13,FP_2015_BS_01_EXN_002,Exuma Cays
FP_2015_BS_01_EXN_003,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_003,2992,24.0,-76.0,SBU,2/06/2015,14:02:00,15:47:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,2,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_003.mp4,,,NA,1,1,1,12.6,bonito,FALSE,,NA,9,Open,1.0328,0.8,0,0,0,25,0,0,0,0,0,0,12,0,0,0,0,0,62,0,74911,3674194,NA,NA,NA,3599283,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383747.7963,413296.0368,0.076999114,14,FP_2015_BS_01_EXN_003,Exuma Cays
FP_2015_BS_01_EXN_003,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_003,2992,24.0,-76.0,SBU,2/06/2015,14:02:00,15:47:00,23,Nurse shark,Ginglymostoma cirratum,Ginglymostomatidae,Shark,benthic_rover,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_003.mp4,,,NA,1,1,1,12.6,bonito,FALSE,,NA,9,Open,1.0328,0.8,0,0,0,25,0,0,0,0,0,0,12,0,0,0,0,0,62,0,74911,3674194,NA,NA,NA,3599283,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383747.7963,413296.0368,0.076999114,14,FP_2015_BS_01_EXN_003,Exuma Cays
FP_2015_BS_01_EXN_004,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_004,2993,24.0,-76.0,SBU,2/06/2015,14:09:00,15:53:00,28,Southern stingray,Hypanus americanus,Dasyatidae,Ray,large_ray,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_004.mp4,,,NA,1,1,1,21.8,bonito,FALSE,,NA,9,Open,0.809,0.6364,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,81,0,88968,3688327,NA,NA,NA,3599359,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383911.4978,413462.4108,0.076973243,14,FP_2015_BS_01_EXN_004,Exuma Cays
FP_2015_BS_01_EXN_004,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_004,2993,24.0,-76.0,SBU,2/06/2015,14:09:00,15:53:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,3,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_004.mp4,,,NA,1,1,1,21.8,bonito,FALSE,,NA,9,Open,0.809,0.6364,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,81,0,88968,3688327,NA,NA,NA,3599359,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383911.4978,413462.4108,0.076973243,14,FP_2015_BS_01_EXN_004,Exuma Cays
FP_2015_BS_01_EXN_005,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_005,2994,24.0,-76.0,SBU,4/06/2015,12:30:00,14:52:00,17,Sharpnose shark (Atlantic/Carib),Rhizoprionodon sp.,Carcharhinidae,Shark,coastal_rover,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_005.mp4,,,NA,1,1,1,13.7,bonito,FALSE,,NA,9,Open,0.9487,1.3,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,40,0,67662,3667046,NA,NA,NA,3599384,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383816.9391,413365.6347,0.076986429,12,FP_2015_BS_01_EXN_005,Exuma Cays
FP_2015_BS_01_EXN_005,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_005,2994,24.0,-76.0,SBU,4/06/2015,12:30:00,14:52:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_005.mp4,,,NA,1,1,1,13.7,bonito,FALSE,,NA,9,Open,0.9487,1.3,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,40,0,67662,3667046,NA,NA,NA,3599384,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383816.9391,413365.6347,0.076986429,12,FP_2015_BS_01_EXN_005,Exuma Cays
FP_2015_BS_01_EXN_005,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_005,2994,24.0,-76.0,SBU,4/06/2015,12:30:00,14:52:00,23,Nurse shark,Ginglymostoma cirratum,Ginglymostomatidae,Shark,benthic_rover,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_005.mp4,,,NA,1,1,1,13.7,bonito,FALSE,,NA,9,Open,0.9487,1.3,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,40,0,67662,3667046,NA,NA,NA,3599384,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383816.9391,413365.6347,0.076986429,12,FP_2015_BS_01_EXN_005,Exuma Cays
FP_2015_BS_01_EXN_006,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_006,2995,24.0,-76.0,SBU,4/06/2015,15:22:00,16:56:00,24,Caribbean reef shark,Carcharhinus perezi,Carcharhinidae,Shark,reef_meso,3,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_006.mp4,,,NA,1,1,1,18.8,bonito,FALSE,,NA,9,Open,1.4434,1.5833,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,41,0,74282,3674485,NA,NA,NA,3600203,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383901.8991,413451.7226,0.07697233,15,FP_2015_BS_01_EXN_006,Exuma Cays
FP_2015_BS_01_EXN_006,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,North,N,slope,67,2015,FP_2015_BS_01,EXN_006,2995,24.0,-76.0,SBU,4/06/2015,15:22:00,16:56:00,23,Nurse shark,Ginglymostoma cirratum,Ginglymostomatidae,Shark,benthic_rover,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXN_006.mp4,,,NA,1,1,1,18.8,bonito,FALSE,,NA,9,Open,1.4434,1.5833,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,41,0,74282,3674485,NA,NA,NA,3600203,open,,NA,NA,,,Scombridae,Chapman,No,Closed,Area; Gear; Species,Hook & Line,Additional Reef Covariates - Master_GinaEdits,0.219908333,383901.8991,413451.7226,0.07697233,15,FP_2015_BS_01_EXN_006,Exuma Cays
